,id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
589,65781,2016,4,35.49661177,10.63331095,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
590,65780,2016,4,34.57596751,9.48800244,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
591,65779,2016,4,35.07561809,9.83369844,Tunisia,1,21,0,2,0,ground,Irrigated-orchards (Olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
592,65778,2016,4,35.30674003,9.08441098,Tunisia,1,21,0,2,0,ground,Irrigated orchards (olive-aple)/Barren- DC-MS,murali_tunisia_field_visit_2016,False
593,65777,2016,4,35.43700441,10.83149286,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
594,65776,2016,4,34.56684885,9.36916891,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
595,65775,2016,4,35.0608139,9.99162232,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
596,65773,2016,4,35.48754502,10.97849528,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
597,65772,2016,4,34.50765781,9.16543468,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
598,65771,2016,4,35.05006676,10.0323279,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (Amendier)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
599,65770,2016,4,35.53060206,9.07479168,Tunisia,1,21,0,2,0,ground,Irrigated-orchards (aple)/Barren-SC-MS,murali_tunisia_field_visit_2016,False
600,65769,2016,4,35.39151791,10.99675635,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
601,65768,2016,4,34.47331455,9.04483854,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (olive)/Barren-SC-MS,murali_tunisia_field_visit_2016,False
602,65767,2016,4,35.10726538,10.03601402,Tunisia,1,8,21,2,0,ground,Irrigated-orchards (Olive)/Barren-DC-SS,murali_tunisia_field_visit_2016,False
604,65765,2016,4,35.28260138,10.97443191,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
605,65764,2016,4,34.5709924,9.01928114,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (olive/amendier)/Barren-DC-SS,murali_tunisia_field_visit_2016,False
606,65763,2016,4,35.23468748,10.04050044,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (Olive)-SC-LS,murali_tunisia_field_visit_2016,False
607,65762,2016,4,35.62649935,9.06064603,Tunisia,1,21,0,1,0,ground,Rainfed- orchards (olive) /Barren -SC-MS,murali_tunisia_field_visit_2016,False
608,65761,2016,4,35.17184404,10.89993248,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
609,65760,2016,4,34.63966748,8.84084993,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
610,65759,2016,4,35.30845406,10.02825846,Tunisia,1,21,0,2,0,ground,Irrigated-orchards (Olive/Amendier)/Barren-DC-SS,murali_tunisia_field_visit_2016,False
611,65758,2016,4,35.75476985,9.01764682,Tunisia,1,21,0,2,0,ground,Irrigated-orchards (aple) / Barren-SC-MS,murali_tunisia_field_visit_2016,False
612,65757,2016,4,35.09263999,10.90264647,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
617,65752,2016,4,34.71842389,8.79296898,Tunisia,1,0,21,2,0,ground,Irrigated-Orchards (olive)/Fodder-DC-MS,murali_tunisia_field_visit_2016,False
618,65751,2016,4,35.52537125,10.06040441,Tunisia,1,1,21,2,0,ground,Irrigated-Wheat/orchards (Olive)-DC-SS,murali_tunisia_field_visit_2016,False
619,65750,2016,4,35.85608244,9.14994386,Tunisia,1,1,0,1,0,ground,Rainfed-wheat-SC-MS,murali_tunisia_field_visit_2016,False
620,65749,2016,4,34.89703638,10.85227402,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
623,65746,2016,4,35.94040148,9.23240941,Tunisia,1,0,0,1,0,ground,Rainfed -Fodder (Oat)-SC-MS,murali_tunisia_field_visit_2016,False
626,65743,2016,4,34.74535908,8.57327034,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (olive)/Barren-SC-MS,murali_tunisia_field_visit_2016,False
627,65741,2016,4,34.83795294,10.73134389,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (Amendier)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
629,65738,2016,4,36.004015,9.27618703,Tunisia,1,1,0,1,0,ground,Rainfed-wheat-SC-LS,murali_tunisia_field_visit_2016,False
630,65737,2016,4,34.75044469,10.65067283,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (Amendier)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
632,65735,2016,4,34.92399167,8.54705,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (Olive/other tree)/Barren-DC-LS,murali_tunisia_field_visit_2016,False
633,65734,2016,4,36.07037564,9.33274438,Tunisia,1,6,0,1,0,ground,Rainfed-Fababean -SC-LS,murali_tunisia_field_visit_2016,False
635,65731,2016,4,35.03891016,8.62840187,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (Amendier)/Barren-SC-SS,murali_tunisia_field_visit_2016,False
637,65729,2016,4,34.74832598,10.34022987,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (olive)/Barren-SC-MS,murali_tunisia_field_visit_2016,False
638,65728,2016,4,35.68241455,10.29656461,Tunisia,1,1,0,1,0,ground,Rainfed-Wheat-SC-SS,murali_tunisia_field_visit_2016,False
639,65727,2016,4,35.14163447,8.76540181,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards(Olive/Aple)/Barren-DC-SS,murali_tunisia_field_visit_2016,False
640,65726,2016,4,36.08944303,9.544381699999999,Tunisia,1,4,0,1,0,ground,Rainfed-barley-SC-LS,murali_tunisia_field_visit_2016,False
641,65725,2016,4,34.76091307,10.28516086,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (pistachier)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
642,65724,2016,4,35.22861741,8.96318927,Tunisia,1,21,0,1,0,ground,Rainfed-Orchards (Amendier)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
643,65723,2016,4,35.69037054,10.35796435,Tunisia,1,1,0,1,0,ground,Rainfed-Wheat-SC-MS,murali_tunisia_field_visit_2016,False
644,65722,2016,4,36.14547715,9.62804529,Tunisia,1,4,0,1,0,ground,Rainfed-barley-SC-LS,murali_tunisia_field_visit_2016,False
647,65718,2016,4,35.71374761,10.53249876,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
648,65717,2016,4,34.74561128,10.14026504,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
649,65716,2016,4,35.58850783,10.6142022,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
650,65715,2016,4,36.2051262,9.7282795,Tunisia,1,1,0,1,0,ground,Rainfed-wheat-SC-LS,murali_tunisia_field_visit_2016,False
651,65714,2016,4,34.67758202,9.96466645,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
652,65712,2016,4,36.33402871,9.85347384,Tunisia,1,21,0,2,0,ground,Irrigated-Orchards (olive) / Barren-SC-LS,murali_tunisia_field_visit_2016,False
653,65710,2016,4,34.61377838,9.87586708,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
654,65709,2016,4,35.25245544,9.00613244,Tunisia,1,0,0,2,0,ground,Irrigared-Fodder (Oat)-SC-SS,murali_tunisia_field_visit_2016,False
655,65708,2016,4,34.61499662,9.6883244,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
658,65704,2016,4,36.2653831,10.03966606,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
659,65703,2016,4,36.88888889,10.83361111,Tunisia,1,21,0,2,0,ground,Irrigated-GW-orange orchards / Barren-LS,murali_tunisia_field_visit_2016,False
660,65702,2016,4,36.41498248,9.9230515,Tunisia,1,1,0,1,0,ground,Rainfed-wheat-SC-LS,murali_tunisia_field_visit_2016,False
661,65701,2016,4,36.1025,10.38416667,Tunisia,1,22,0,1,0,ground,Rainfed-fallows/openlands,murali_tunisia_field_visit_2016,False
663,65699,2016,4,36.88455233,10.76092072,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards / Barren-LS,murali_tunisia_field_visit_2016,False
667,65693,2016,4,36.32338887,10.49128002,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards /Barren-VLS,murali_tunisia_field_visit_2016,False
668,65692,2016,4,36.13527778,10.06222222,Tunisia,1,21,0,2,0,ground,Irrigated-GW-olive plantations / Barren - VLS,murali_tunisia_field_visit_2016,False
669,65691,2016,4,36.82542531,10.67006226,Tunisia,1,21,0,1,0,ground,Rainfed-SC-olive orchards / Barren-LS,murali_tunisia_field_visit_2016,False
670,65690,2016,4,36.55442331,10.02346732,Tunisia,1,21,0,1,0,ground,Rainfed-orchards (olive)/Barren-SC-LS,murali_tunisia_field_visit_2016,False
671,65688,2016,4,36.79648328,10.634238,Tunisia,1,21,0,2,0,ground,Irrigated-GW-grape orachards / Barren-VLS,murali_tunisia_field_visit_2016,False
672,65687,2016,4,36.07777778,10.05472222,Tunisia,1,21,0,2,0,ground,Irrigated-GW-olive plantations / Barren-VLS,murali_tunisia_field_visit_2016,False
674,65685,2016,4,36.46902324,10.57087584,Tunisia,1,25,0,1,0,ground,Rainfed-SC-oats-VLS,murali_tunisia_field_visit_2016,False
677,65682,2016,4,36.6107729,10.12475035,Tunisia,1,1,0,1,0,ground,Rainfed-wheat-SC-LS,murali_tunisia_field_visit_2016,False
678,65681,2016,4,36.54649569,10.53898828,Tunisia,1,21,0,2,0,ground,Irrigated-grape orchards / Barren-VLS,murali_tunisia_field_visit_2016,False
680,65679,2016,4,35.95174005,10.02837403,Tunisia,1,20,0,2,0,ground,Irrigated-GW-watermelon-LS,murali_tunisia_field_visit_2016,False
683,65676,2016,4,36.7647411,10.58659208,Tunisia,1,25,0,1,0,ground,Rainfed-SC-oats-LS,murali_tunisia_field_visit_2016,False
685,65674,2016,4,36.58983558,10.48038919,Tunisia,1,21,0,2,0,ground,Irrigated-almond/olive orchards /Barren-LS,murali_tunisia_field_visit_2016,False
688,65671,2016,4,35.81751385,9.99377302,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards-VLS,murali_tunisia_field_visit_2016,False
689,65670,2016,4,36.6157036,10.41175287,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-MS,murali_tunisia_field_visit_2016,False
690,65669,2016,4,36.7888223,11.00735642,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-LS,murali_tunisia_field_visit_2016,False
693,65666,2016,4,36.62871145,10.38726494,Tunisia,1,21,0,2,0,ground,Irrigated-almond/olive orchards / Barren-LS,murali_tunisia_field_visit_2016,False
695,65664,2016,4,36.88933051,11.04017894,Tunisia,1,6,0,1,0,ground,Rainfed-SC-fababean-LS,murali_tunisia_field_visit_2016,False
697,65660,2016,4,36.90844295,11.01804465,Tunisia,1,6,4,2,0,ground,Irrigated-GW-DC-fababeans/barley-VLS,murali_tunisia_field_visit_2016,False
700,65656,2016,4,36.98262987,10.98425729,Tunisia,1,20,0,2,0,ground,Irrigated-GW-DC-vegetables-vegetables-VLS,murali_tunisia_field_visit_2016,False
701,65654,2016,4,36.56970474,9.66291912,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
702,65653,2016,4,37.019298,11.00206916,Tunisia,1,4,20,2,0,ground,Irrigated-GW-DC-barley-vegetables-LS,murali_tunisia_field_visit_2016,False
705,65649,2016,4,37.02567954,10.96546788,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
706,65647,2016,4,35.8740325,10.22318197,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards / Barren-VLS,murali_tunisia_field_visit_2016,False
710,65641,2016,4,36.94317895,10.89857151,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat/fodder-MS,murali_tunisia_field_visit_2016,False
711,65640,2016,4,36.74087856,10.28834468,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards / Barren-LS,murali_tunisia_field_visit_2016,False
713,65638,2016,4,35.92753424,10.28807057,Tunisia,1,1,0,2,0,ground,Irrigated-SC-wheat-LS,murali_tunisia_field_visit_2016,False
715,65636,2016,4,36.35348027,9.92057656,Tunisia,1,25,0,1,0,ground,Rainfed-SC-oats-MS,murali_tunisia_field_visit_2016,False
716,65634,2016,4,36.00132213,10.31123943,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards / Barren-VLS,murali_tunisia_field_visit_2016,False
719,65631,2016,4,36.22471053,9.60356403,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
722,65628,2016,4,36.70881583,9.29464062,Tunisia,1,1,0,2,0,ground,Irrigated-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
724,65626,2016,4,36.20508333,9.57580556,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
726,65624,2016,4,36.27687892,8.96119722,Tunisia,1,1,4,1,0,ground,Rainfed-SC-wheat/barley-LS,murali_tunisia_field_visit_2016,False
727,65623,2016,4,36.84725304,9.25004098,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-LS,murali_tunisia_field_visit_2016,False
728,65621,2016,4,36.62497569,8.99808094,Tunisia,1,1,0,2,0,ground,Irrigated-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
729,65620,2016,4,36.12134796,9.59123217,Tunisia,1,25,4,1,0,ground,Rainfed-SC-oats/barley-LS,murali_tunisia_field_visit_2016,False
731,65618,2016,4,36.85925043,9.30771249,Tunisia,1,12,0,1,0,ground,Rainfed-SC-sunflower-LS,murali_tunisia_field_visit_2016,False
732,65617,2016,4,36.58087065,8.92977858,Tunisia,1,1,0,2,0,ground,Irrigated-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
734,65615,2016,4,36.41238328,9.2401163,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards /Barren-VLS,murali_tunisia_field_visit_2016,False
736,65612,2016,4,36.51044777,8.80807816,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
739,65609,2016,4,36.45453334,8.6808888,Tunisia,1,1,6,1,0,ground,Rainfed-SC-wheat/fababean-LS,murali_tunisia_field_visit_2016,False
742,65606,2016,4,36.87186145,9.40516376,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-LS,murali_tunisia_field_visit_2016,False
747,65601,2016,4,36.5062726,8.58000308,Tunisia,1,1,25,1,0,ground,Rainfed-SC-wheat/oats-VLS,murali_tunisia_field_visit_2016,False
749,65598,2016,4,36.92527485,9.47385561,Tunisia,1,6,1,1,0,ground,Rainfed-SC-fababean/wheat-LS,murali_tunisia_field_visit_2016,False
750,65597,2016,4,36.51524972,8.60844021,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards /Barren-MS,murali_tunisia_field_visit_2016,False
751,65596,2016,4,36.00595586,9.16013665,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-MS,murali_tunisia_field_visit_2016,False
752,65594,2016,4,36.51972883,9.353589300000001,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
754,65592,2016,4,36.05489954,9.0430929,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
755,65591,2016,4,36.53847811,9.40310141,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards /Barren-VLS,murali_tunisia_field_visit_2016,False
756,65590,2016,4,37.01202116,9.61956644,Tunisia,1,6,1,1,0,ground,Rainfed-SC-fababean/wheat-LS,murali_tunisia_field_visit_2016,False
757,65589,2016,4,36.55492707,8.70808773,Tunisia,1,21,0,1,0,ground,Rainfed-olive orachards/Barren-MS,murali_tunisia_field_visit_2016,False
758,65588,2016,4,36.067592,8.94393909,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
759,65587,2016,4,36.60966608,9.52577573,Tunisia,1,21,0,2,0,ground,Irrigated-grape orchards /Barren-VLS,murali_tunisia_field_visit_2016,False
762,65584,2016,4,36.651282,9.68140527,Tunisia,1,0,0,1,0,ground,Rainfed-SC-fodder-VLS,murali_tunisia_field_visit_2016,False
764,65582,2016,4,37.10696604,9.71331332,Tunisia,1,6,0,1,0,ground,Rainfed-SC-fababean-LS,murali_tunisia_field_visit_2016,False
765,65581,2016,4,36.67876629999999,8.70665081,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-LS,murali_tunisia_field_visit_2016,False
766,65580,2016,4,36.655039200000004,9.77163645,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
767,65579,2016,4,35.95663567,8.87608474,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
769,65576,2016,4,36.7037032,9.80345085,Tunisia,1,21,0,2,0,ground,Irrigated-almond orchards /Barren-LS,murali_tunisia_field_visit_2016,False
770,65575,2016,4,35.91506115,8.79286035,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
771,65574,2016,4,37.13111111,9.81638889,Tunisia,1,1,0,1,0,ground,Rainfed-SC-Wheat/grass-LS,murali_tunisia_field_visit_2016,False
772,65572,2016,4,35.85218605,8.66111712,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
773,65571,2016,4,37.18639496,9.95741975,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
776,65568,2016,4,35.84513227,8.55414674,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
778,65566,2016,4,36.71283929,9.97862873,Tunisia,1,4,0,1,0,ground,Rainfed-SC-barley-LS,murali_tunisia_field_visit_2016,False
779,65565,2016,4,36.05552858,8.6019564,Tunisia,1,25,0,1,0,ground,Rainfed-SC-oats-VVLS,murali_tunisia_field_visit_2016,False
781,65563,2016,4,37.066594,10.01432985,Tunisia,1,25,0,1,0,ground,Rainfed-SC-oats-VVLS,murali_tunisia_field_visit_2016,False
782,65562,2016,4,36.62087286,9.00258175,Tunisia,1,21,0,2,0,ground,Irrigated-orchards-grapes /Barren,murali_tunisia_field_visit_2016,False
783,65561,2016,4,36.65651233,9.84245868,Tunisia,1,21,0,2,0,ground,Irrigated-almond/olive orchards / Barren-LS,murali_tunisia_field_visit_2016,False
785,65558,2016,4,36.94450166,10.08736787,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat/forage-VLS,murali_tunisia_field_visit_2016,False
787,65556,2016,4,36.63788128,9.12469419,Tunisia,1,1,4,1,0,ground,Rainfed-SC-wheat/barley-LS,murali_tunisia_field_visit_2016,False
788,65555,2016,4,36.12121913,8.66474358,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-VLS,murali_tunisia_field_visit_2016,False
789,65554,2016,4,36.71192407,9.17645975,Tunisia,1,1,0,1,0,ground,Rainfed-SC-wheat-LS,murali_tunisia_field_visit_2016,False
790,65553,2016,4,36.92168439,10.10365347,Tunisia,1,1,21,1,0,ground,Rainfed-SC-wheat-MS,murali_tunisia_field_visit_2016,False
791,65552,2016,4,36.59693246,9.52920017,Tunisia,1,21,0,2,0,ground,Irrigated-grape orchards /Barren-VLS,murali_tunisia_field_visit_2016,False
792,65551,2016,4,36.17769487,8.81035444,Tunisia,1,1,25,1,0,ground,Rainfed-SC-wheat/oats-VLS,murali_tunisia_field_visit_2016,False
793,65550,2016,4,36.68998198,10.22700276,Tunisia,1,4,21,2,0,ground,Irrigated-SC-barley-LS,murali_tunisia_field_visit_2016,False
794,65549,2016,4,36.83160873,9.18748667,Tunisia,1,12,0,1,0,ground,Rainfed-SC-sunflower-LS,murali_tunisia_field_visit_2016,False
795,65548,2016,4,36.69831899,9.339884399999999,Tunisia,1,6,21,1,0,ground,Rainfed-SC-olive/fababean-LS,murali_tunisia_field_visit_2016,False
796,65547,2016,4,36.23018135,8.88061137,Tunisia,1,20,0,1,0,ground,Rainfed-SC-peas-MS,murali_tunisia_field_visit_2016,False
797,64648,2016,3,-14.85565532,-45.93554017,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
798,64647,2016,3,-17.46080067,-44.99438567,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
799,64646,2016,3,-20.3019247,-48.29900915,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
