id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
66379,2011,7,-20.00299613,-49.13243825,Brazil,1,0,0,1,0,streetview,,,False
66370,2016,8,17.09944684,99.70363414,Thailand,1,3,0,2,0,ground,,mobile_application,False
66369,2016,8,17.25523156,99.71126325,Thailand,1,3,0,2,0,ground,,mobile_application,False
66367,2016,8,17.27997135,99.68489458,Thailand,1,3,0,2,2,ground,,mobile_application,False
66366,2016,8,17.28388376,99.68525342,Thailand,1,21,3,2,4,ground,,mobile_application,False
66365,2016,8,17.29490424,99.69204481,Thailand,1,15,0,2,1,ground,,mobile_application,False
66363,2016,8,17.33596179,99.48732864,Thailand,1,3,0,1,1,ground,,mobile_application,False
66361,2016,8,17.33165387,99.52348975,Thailand,1,3,0,2,0,ground,,mobile_application,False
66360,2016,8,17.33571298,99.48673656,Thailand,1,3,0,2,0,ground,,mobile_application,False
66358,2016,8,17.32962461,99.44012628,Thailand,1,3,0,2,2,ground,,mobile_application,False
66357,2016,8,17.33416668,99.43805964,Thailand,1,3,0,2,2,ground,,mobile_application,False
66356,2016,8,17.33834539,99.43989708,Thailand,1,3,0,2,1,ground,,mobile_application,False
66355,2016,8,17.33923031,99.44010902,Thailand,1,3,0,2,2,ground,,mobile_application,False
66353,2016,8,17.5473249,99.34094998,Thailand,1,3,0,2,1,ground,,mobile_application,False
66349,2016,8,18.21402253,99.39398765,Thailand,1,3,0,1,1,ground,,mobile_application,False
66348,2016,8,18.28562979,99.3802589,Thailand,1,3,0,1,1,ground,,mobile_application,False
66347,2016,8,18.32613787,99.40071532,Thailand,1,17,0,1,1,ground,,mobile_application,False
66346,2016,8,18.32445014,99.41609096,Thailand,1,3,0,1,1,ground,,mobile_application,False
66345,2016,8,18.32515733,99.42181108,Thailand,1,17,0,1,1,ground,,mobile_application,False
66344,2016,8,18.32555945,99.42182347,Thailand,1,17,0,1,1,ground,,mobile_application,False
66343,2016,8,18.3271684,99.42365142,Thailand,1,3,0,1,1,ground,,mobile_application,False
66342,2016,8,18.32735085,99.42373965,Thailand,1,3,0,1,1,ground,,mobile_application,False
66341,2016,8,18.32578138,99.43037518,Thailand,1,3,0,2,0,ground,,mobile_application,False
66340,2016,8,18.32620936,99.43032411,Thailand,1,3,0,1,1,ground,,mobile_application,False
66339,2016,8,18.32261529,99.42981123,Thailand,1,3,0,1,1,ground,,mobile_application,False
66338,2016,8,18.32294409,99.43001762,Thailand,1,17,0,1,1,ground,,mobile_application,False
66337,2016,8,18.32877582,99.48758886,Thailand,1,3,0,2,1,ground,,mobile_application,False
66335,2016,8,18.40563213,99.48724293,Thailand,1,17,0,1,1,ground,,mobile_application,False
66334,2016,8,18.40512993,99.49010068,Thailand,1,3,0,1,1,ground,,mobile_application,False
66333,2016,8,18.38457838,99.50072936,Thailand,1,22,0,1,1,ground,,mobile_application,False
66332,2016,8,18.38048209,99.50536264,Thailand,1,3,0,1,1,ground,,mobile_application,False
66318,2016,8,18.08486491,100.10322788,Thailand,1,2,0,1,0,ground,,mobile_application,False
66317,2016,8,18.08345504,100.0973512,Thailand,1,3,0,1,1,ground,,mobile_application,False
66316,2016,8,18.08287757,100.1002784,Thailand,1,3,0,1,1,ground,,mobile_application,False
66298,2016,8,17.44549575,100.09166286,Thailand,1,3,0,1,1,ground,,mobile_application,False
66297,2016,8,17.44174467,100.09393508,Thailand,1,2,0,1,1,ground,,mobile_application,False
66296,2016,8,17.39587319,100.07568007,Thailand,1,15,0,1,1,ground,,mobile_application,False
66295,2016,8,17.39583994,100.07598141,Thailand,1,3,0,1,1,ground,,mobile_application,False
66294,2016,8,17.33252304,100.05178791,Thailand,1,2,0,1,1,ground,,mobile_application,False
66293,2016,8,17.32511998,100.0469614,Thailand,1,3,0,2,1,ground,,mobile_application,False
66292,2016,8,17.32552482,100.0470908,Thailand,1,3,0,1,1,ground,,mobile_application,False
66288,2016,8,17.22754068,100.04747156,Thailand,1,2,3,2,0,ground,,mobile_application,False
66287,2016,8,17.20307445,100.0531408,Thailand,1,3,0,2,1,ground,,mobile_application,False
66286,2016,8,17.20317443,100.05284839,Thailand,1,3,0,2,1,ground,,mobile_application,False
66281,2016,8,17.12871348,100.08313303,Thailand,1,3,0,2,0,ground,,mobile_application,False
66280,2016,8,17.12838085,100.08307581,Thailand,1,3,0,2,1,ground,,mobile_application,False
66279,2016,8,17.12092913,100.07744827,Thailand,1,3,0,2,1,ground,,mobile_application,False
66278,2016,8,17.12026844,100.07751992,Thailand,1,3,0,2,1,ground,,mobile_application,False
66277,2016,8,17.13160376,100.09039483,Thailand,1,3,0,2,1,ground,,mobile_application,False
66275,2016,8,17.0824849,100.11690222,Thailand,1,3,0,2,1,ground,,mobile_application,False
66274,2016,8,17.08249367,100.11705396,Thailand,1,3,0,2,1,ground,,mobile_application,False
66271,2016,8,17.06453392,100.16408418,Thailand,1,3,0,2,1,ground,,mobile_application,False
66270,2016,8,17.05308172,100.15231642,Thailand,1,3,0,2,1,ground,,mobile_application,False
66269,2016,8,17.05211986,100.15056605,Thailand,1,3,0,2,1,ground,,mobile_application,False
66268,2016,8,17.02909103,100.16723648,Thailand,1,3,0,2,1,ground,,mobile_application,False
66267,2016,8,17.02923792,100.16703387,Thailand,1,3,0,2,1,ground,,mobile_application,False
66265,2016,8,17.00857789,100.17206604,Thailand,1,3,0,2,0,ground,,mobile_application,False
66260,2016,8,16.96237672,100.12978707,Thailand,1,3,0,2,1,ground,,mobile_application,False
66259,2016,8,16.92736768,100.15481145,Thailand,1,3,0,1,1,ground,,mobile_application,False
66258,2016,8,16.92758513,100.15457703,Thailand,1,3,0,1,1,ground,,mobile_application,False
66257,2016,8,16.9247155,100.16129237,Thailand,1,3,0,1,1,ground,,mobile_application,False
66256,2016,8,16.92481953,100.16115395,Thailand,1,3,0,1,1,ground,,mobile_application,False
66252,2016,8,16.66493589,100.43822661,Thailand,1,3,0,1,1,ground,,mobile_application,False
66251,2016,8,16.58418819,100.45346491,Thailand,1,15,0,1,1,ground,,mobile_application,False
66247,2016,8,16.30537518,100.3971824,Thailand,1,3,0,2,0,ground,,mobile_application,False
66243,2016,8,16.24621342,100.4151324,Thailand,1,3,3,2,2,ground,,mobile_application,False
66242,2016,8,16.25307917,100.41276911,Thailand,1,3,3,2,2,ground,,mobile_application,False
66241,2016,8,16.2610979,100.41323841,Thailand,1,3,3,2,2,ground,,mobile_application,False
66240,2016,8,16.26724763,100.41808673,Thailand,1,3,3,2,2,ground,,mobile_application,False
66239,2016,8,16.22165001,100.45703554,Thailand,1,3,0,2,2,ground,,mobile_application,False
66238,2016,8,16.1632907,100.58901951,Thailand,1,3,0,2,2,ground,,mobile_application,False
66237,2016,8,16.19266369,100.49881036,Thailand,1,3,0,2,2,ground,,mobile_application,False
66233,2016,8,15.98132878,100.62868124,Thailand,1,3,0,1,1,ground,,mobile_application,False
66228,2016,8,15.80890009,100.66043901,Thailand,1,3,0,1,1,ground,,mobile_application,False
66223,2016,8,15.82068229,100.81790748,Thailand,1,3,17,1,0,ground,,mobile_application,False
66220,2016,8,15.84036293,100.89778523,Thailand,1,2,16,1,2,ground,,mobile_application,False
66219,2016,8,15.84027047,100.89889192,Thailand,1,15,0,1,1,ground,,mobile_application,False
66218,2016,8,15.83303871,100.94717599,Thailand,1,15,0,1,1,ground,,mobile_application,False
66217,2016,8,15.84849652,101.02663941,Thailand,1,15,0,1,1,ground,,mobile_application,False
66207,2016,8,15.78671547,101.2068272,Thailand,1,3,0,1,0,ground,,mobile_application,False
66206,2016,8,15.79219895,101.19811788,Thailand,1,3,0,1,0,ground,,mobile_application,False
66205,2016,8,15.78411935,101.22393122,Thailand,1,17,0,1,1,ground,,mobile_application,False
66204,2016,8,15.78761751,101.22431026,Thailand,1,2,0,1,0,ground,,mobile_application,False
66202,2016,8,15.74615308,101.76800087,Thailand,1,3,0,1,1,ground,,mobile_application,False
66200,2016,8,15.82464204,101.63420468,Thailand,1,17,0,1,1,ground,,mobile_application,False
66199,2016,8,15.77528782,101.70964911,Thailand,1,17,0,1,1,ground,,mobile_application,False
66195,2016,8,15.81299188,101.91770763,Thailand,1,3,0,1,1,ground,,mobile_application,False
66194,2016,8,15.83079461,101.92039756,Thailand,1,17,0,1,1,ground,,mobile_application,False
66193,2016,8,15.85877178,101.97588003,Thailand,1,3,0,1,1,ground,,mobile_application,False
66191,2016,8,15.84544327,102.03491551,Thailand,1,3,0,1,1,ground,,mobile_application,False
66190,2016,8,16.66495741,100.4378056,Thailand,1,3,0,1,1,ground,,mobile_application,False
66188,2016,8,16.58444357,100.45335177,Thailand,1,3,0,1,1,ground,,mobile_application,False
66187,2016,8,16.52238624,100.46502126,Thailand,1,3,0,1,1,ground,,mobile_application,False
66184,2016,8,16.30480835,100.39716263,Thailand,1,3,0,2,1,ground,,mobile_application,False
66183,2016,8,16.23349863,100.45788377,Thailand,1,3,0,2,1,ground,,mobile_application,False
66182,2016,8,16.22176725,100.45703991,Thailand,1,3,0,2,1,ground,,mobile_application,False
66181,2016,8,16.21491505,100.45674589,Thailand,1,3,0,2,1,ground,,mobile_application,False
66180,2016,8,16.19277386,100.49849266,Thailand,1,3,0,1,1,ground,,mobile_application,False
66179,2016,8,16.18379859,100.52935185,Thailand,1,3,0,1,1,ground,,mobile_application,False
66178,2016,8,16.16328586,100.58908799,Thailand,1,3,0,1,1,ground,,mobile_application,False
66173,2016,8,15.98132485,100.62826082,Thailand,1,3,0,1,1,ground,,mobile_application,False
66168,2016,8,15.80904625,100.6616641,Thailand,1,3,0,2,1,ground,,mobile_application,False
66166,2016,8,15.81509682,100.70417298,Thailand,1,3,0,2,1,ground,,mobile_application,False
66164,2016,8,15.81998117,100.81772114,Thailand,1,3,17,1,1,ground,,mobile_application,False
66161,2016,8,15.84032834,100.89891939,Thailand,1,15,0,1,1,ground,,mobile_application,False
66160,2016,8,15.84031156,100.89776629,Thailand,1,2,5,1,1,ground,,mobile_application,False
66159,2016,8,15.82724209,100.94787609,Thailand,1,2,0,1,1,ground,,mobile_application,False
66158,2016,8,15.83304517,100.94700369,Thailand,1,2,0,1,1,ground,,mobile_application,False
66157,2016,8,15.84888425,101.02665823,Thailand,1,15,0,1,1,ground,,mobile_application,False
66156,2016,8,15.85250074,101.01763708,Thailand,1,3,0,1,1,ground,,mobile_application,False
66155,2016,8,15.85220332,101.01751399,Thailand,1,3,0,1,1,ground,,mobile_application,False
66154,2016,8,15.88569412,101.03431331,Thailand,1,3,0,1,1,ground,,mobile_application,False
66153,2016,8,15.88594259,101.03437139,Thailand,1,3,0,1,1,ground,,mobile_application,False
66152,2016,8,15.88574721,101.03213789,Thailand,1,3,0,1,1,ground,,mobile_application,False
66151,2016,8,15.88563517,101.03234732,Thailand,1,3,0,1,1,ground,,mobile_application,False
66146,2013,4,36.6469236,-120.02772618,United States of America,1,21,0,2,0,streetview,,,False
66145,2013,4,36.6469643,-120.01912733,United States of America,1,9,0,2,0,streetview,,,False
66136,2016,8,15.91471321,101.11630285,Thailand,1,15,0,2,1,ground,,mobile_application,False
66135,2016,8,15.91359181,101.1149589,Thailand,1,3,0,1,1,ground,,mobile_application,False
66134,2016,8,15.91382731,101.11432702,Thailand,1,15,0,1,1,ground,,mobile_application,False
66133,2016,8,15.79208827,101.19795043,Thailand,1,3,0,1,1,ground,,mobile_application,False
66132,2016,8,15.78664105,101.20652799,Thailand,1,3,0,1,1,ground,,mobile_application,False
66131,2016,8,15.78375289,101.21123475,Thailand,1,15,0,1,1,ground,,mobile_application,False
66130,2016,8,15.78764614,101.224882,Thailand,1,2,0,1,1,ground,,mobile_application,False
66129,2016,8,15.78388943,101.22398539,Thailand,1,17,0,1,1,ground,,mobile_application,False
66118,2016,8,17.57774104,82.0357851,India,1,17,0,1,1,ground,,mobile_application,False
66117,2016,8,15.81709123,101.46243311,Thailand,1,21,0,1,4,ground,,mobile_application,False
66116,2016,8,15.77393041,101.46184753,Thailand,1,2,0,1,1,ground,,mobile_application,False
66115,2016,8,15.77399745,101.46192518,Thailand,1,2,0,1,0,ground,,mobile_application,False
66114,2016,8,15.7860039,101.4706331,Thailand,1,17,0,1,1,ground,,mobile_application,False
66113,2016,8,15.81835611,101.46412843,Thailand,1,17,0,1,1,ground,,mobile_application,False
66112,2016,8,15.82423369,101.46327415,Thailand,1,17,0,1,1,ground,,mobile_application,False
66111,2016,8,15.81236124,101.48876563,Thailand,1,17,0,1,1,ground,,mobile_application,False
66110,2016,8,15.81223476,101.48877618,Thailand,1,17,0,1,1,ground,,mobile_application,False
66109,2016,8,15.82019753,101.48841787,Thailand,1,17,0,1,1,ground,,mobile_application,False
66108,2016,8,15.8201337,101.48835511,Thailand,1,17,0,1,1,ground,,mobile_application,False
66107,2016,8,15.82362854,101.48979552,Thailand,1,21,0,1,4,ground,,mobile_application,False
66106,2016,8,15.82899346,101.49025574,Thailand,1,17,0,1,1,ground,,mobile_application,False
66105,2016,8,15.8292856,101.49033606,Thailand,1,17,0,1,1,ground,,mobile_application,False
66104,2016,8,15.82503979,101.57351822,Thailand,1,15,17,1,1,ground,,mobile_application,False
66103,2016,8,15.82462723,101.57351987,Thailand,1,15,17,1,1,ground,,mobile_application,False
66102,2016,8,15.82472773,101.63380526,Thailand,1,17,0,1,1,ground,,mobile_application,False
66101,2016,8,15.77521771,101.70980791,Thailand,1,17,0,1,1,ground,,mobile_application,False
66099,2016,8,15.74608139,101.76802505,Thailand,1,3,0,1,1,ground,,mobile_application,False
66094,2016,8,15.8132471,101.9181033,Thailand,1,3,0,1,1,ground,,mobile_application,False
66093,2016,8,15.83106193,101.92061168,Thailand,1,17,0,1,1,ground,,mobile_application,False
66089,2016,8,15.8587065,101.97610042,Thailand,1,3,0,1,1,ground,,mobile_application,False
66086,2016,8,15.84454505,102.05378244,Thailand,1,3,0,1,1,ground,,mobile_application,False
66085,2016,8,15.84537271,102.03492553,Thailand,1,3,0,1,1,ground,,mobile_application,False
66051,2012,8,37.14149646,-120.51119375,United States of America,1,2,0,2,0,streetview,,,False
66040,2011,9,37.07519313,-120.37192337,United States of America,1,9,0,2,0,streetview,,,False
66039,2011,9,37.07539743,-120.3634021,United States of America,1,9,0,2,0,streetview,,,False
66038,2011,9,37.07541219,-120.35681576,United States of America,1,21,0,2,0,streetview,,,False
66037,2011,9,37.07543298,-120.34933632,United States of America,1,9,0,2,0,streetview,,,False
66035,2011,9,37.075445,-120.34352616,United States of America,1,21,0,2,0,streetview,,,False
66034,2011,9,37.07544874,-120.34014996,United States of America,1,21,0,2,0,streetview,,,False
66030,2016,8,16.36255531,102.25200763,Thailand,1,3,0,2,0,ground,,mobile_application,False
66027,2016,8,16.67741336,102.74889921,Thailand,1,3,0,2,2,ground,,mobile_application,False
66024,2016,8,16.31944801,103.44070815,Thailand,1,3,3,2,2,ground,,mobile_application,False
66022,2016,8,15.6723576,103.98769207,Thailand,1,3,0,1,1,ground,,mobile_application,False
66018,2016,8,15.38634269,103.69838433,Thailand,1,3,0,1,1,ground,,mobile_application,False
66017,2016,8,15.36174761,103.67597631,Thailand,1,3,2,1,1,ground,,mobile_application,False
66015,2016,8,15.30888611,103.66768566,Thailand,1,3,0,1,1,ground,,mobile_application,False
66010,2016,8,15.09877332,103.58700134,Thailand,1,3,3,2,2,ground,,mobile_application,False
66009,2016,8,14.73063004,103.41792971,Thailand,1,17,0,1,0,ground,,mobile_application,False
66006,2016,8,14.60997902,103.00578612,Thailand,1,3,0,1,1,ground,,mobile_application,False
66003,2016,8,15.8970058,102.11963795,Thailand,1,17,0,1,1,ground,,mobile_application,False
66001,2016,8,15.91073969,102.12903702,Thailand,1,3,0,1,1,ground,,mobile_application,False
66000,2016,8,15.94280958,102.16738378,Thailand,1,15,0,1,1,ground,,mobile_application,False
65999,2016,8,15.99253889,102.21170442,Thailand,1,15,0,1,1,ground,,mobile_application,False
65996,2016,8,16.17171488,102.21905261,Thailand,1,3,0,1,1,ground,,mobile_application,False
65995,2016,8,16.17189806,102.2194201,Thailand,1,3,0,1,1,ground,,mobile_application,False
65994,2016,8,16.1959954,102.20964295,Thailand,1,15,21,1,2,ground,,mobile_application,False
65991,2016,8,16.35991123,102.25061197,Thailand,1,15,0,1,1,ground,,mobile_application,False
65990,2016,8,16.36226404,102.25191723,Thailand,1,3,0,1,1,ground,,mobile_application,False
65988,2016,8,16.39714858,102.26934555,Thailand,1,15,0,1,1,ground,,mobile_application,False
65986,2016,8,16.45362267,102.28285849,Thailand,1,3,0,2,2,ground,,mobile_application,False
65985,2016,8,16.45342732,102.28278911,Thailand,1,3,0,2,0,ground,,mobile_application,False
65984,2016,8,16.45670485,102.28985636,Thailand,1,3,0,1,1,ground,,mobile_application,False
65983,2016,8,16.50636031,102.29138341,Thailand,1,3,0,1,1,ground,,mobile_application,False
65979,2016,8,17.21383482,80.46435607,India,1,7,0,1,1,ground,,mobile_application,False
65978,2016,8,17.18411506,80.8937365,India,1,3,3,2,2,ground,,mobile_application,False
65976,2016,8,16.43457774,81.11872329,India,1,3,3,2,2,ground,,mobile_application,False
65975,2016,8,16.36901491,81.04146433,India,1,3,3,2,2,ground,,mobile_application,False
65973,2016,8,16.20740705,80.08232255,India,1,7,0,1,1,ground,,mobile_application,False
65972,2016,8,15.87398354,79.58216604,India,1,7,0,1,1,ground,,mobile_application,False
65969,2016,8,14.54455392,79.98997059,India,1,3,3,2,2,ground,,mobile_application,False
65968,2016,8,14.4920294,80.0033313,India,1,3,3,2,2,ground,,mobile_application,False
65966,2016,8,13.85886456,79.82965888,India,1,3,3,2,2,ground,,mobile_application,False
65964,2016,8,13.6938533,79.59862762,India,1,3,3,2,2,ground,,mobile_application,False
65963,2016,8,13.66477857,79.56679367,India,1,3,3,2,2,ground,,mobile_application,False
65962,2016,8,14.24628624,79.11781003,India,1,3,3,2,2,ground,,mobile_application,False
65960,2016,8,14.57665211,78.68250654,India,1,3,3,2,2,ground,,mobile_application,False
65959,2016,8,14.57995067,78.66652075,India,1,3,0,2,2,ground,,mobile_application,False
65958,2016,8,14.62018602,78.57053589,India,1,16,0,2,1,ground,,mobile_application,False
65956,2016,8,14.78543398,78.20386713,India,1,3,0,2,2,ground,,mobile_application,False
65955,2016,8,14.79430921,78.20215024,India,1,3,0,2,2,ground,,mobile_application,False
65953,2016,8,14.98600871,77.9183308,India,1,16,0,1,1,ground,,mobile_application,False
65951,2016,8,15.36508304,77.51866646,India,1,7,0,1,1,ground,,mobile_application,False
65949,2016,8,15.55259928,77.54613589,India,1,7,0,1,1,ground,,mobile_application,False
65948,2016,8,15.63847984,77.68506521,India,1,11,0,1,1,ground,,mobile_application,False
65947,2016,8,15.71146146,77.80533015,India,1,11,0,1,1,ground,,mobile_application,False
65946,2016,8,15.69468061,77.78358022,India,1,12,0,1,1,ground,,mobile_application,False
65945,2016,8,15.73693466,77.87119343,India,1,7,0,1,1,ground,,mobile_application,False
65944,2016,8,15.76611131,77.92453807,India,1,7,0,1,1,ground,,mobile_application,False
65942,2016,8,15.77601549,77.9404281,India,1,2,0,1,1,ground,,mobile_application,False
65941,2016,8,15.76864659,77.92712576,India,1,7,0,1,1,ground,,mobile_application,False
65940,2016,8,15.77663126,77.94076022,India,1,2,0,1,1,ground,,mobile_application,False
65939,2016,8,15.78474755,77.95378676,India,1,2,0,1,1,ground,,mobile_application,False
